Tipo_de_Propiedad,Zona,Fecha_Publicacion,Latitud,Longitud,Precio,Gastos_Comunes,Fecha_Construccion,Estado,Disposicion,Banos,M2_edificados,M2_de_terraza,M2_del_terreno,Dormitorios,Garajes,Vivienda_Social,Descripcion
Apartamento,Centro,2024-07-23,-34.90560370998437,-56.193558096069246,132645,115.0,2020.0,A estrenar,Al frente,1.0,50,0,0,,0.0,True,"VENTA LOFT UN DORMITORIO CON GARAJE INCLUIDO ,A ESTRENAR.El precio incluye el cerramiento en hierro y vidrio en el dormitorio, la isla en la cocina , y el garaje.Ubicado en pleno centro , frente a la plaza del entrevero ,a media cuadra de 18 de julio.El apartamento cuenta:* Baño completo* Cocina con muebles aereos y bajo mesada.* Conexión para aire acondicionado.* Opción garaje.El edificio cuenta con :* Vigilancia las 24 hrs.* Gastos comunes bajos.PRECIO LANZAMIENTO!Beg desarrollos inmobiliarios."
Apartamento,Carrasco,2024-07-02,-34.8850061,-56.0556603,1480000,1500.0,,Buen estado,Al frente,3.0,370,120,0,3.0,3.0,False,"ÚNICO! Penthouse duplex en el centro de Carrasco. Inmaculado estado. Excelentes terminaciones y gran luminosidad.

370 m2 internos + 40 m2 semi cubiertos de terrazas y galerías + 80 m2 de jardín.
Planta baja: Hall de ingreso, gran living en esquina con grandes ventanales, estufa a leña y terraza a lo largo de todo el living. Comedor definido. Primer estar diario, separado por puerta corrediza al living. Baño social.
Divina cocina con horno anafe y campana empotrados. Lavadero y dormitorio de servicio con baño completo.
Segundo estar diario, con estufa a leña y terraza. 
3 dormitorios en suite. Principal con 2 baños completos, vestidor, estufa a leña, y salida a terraza. Secundarios con buenos placares y amplios baños.

Planta Alta: Gran espacio para escritorio. Tercer estar/sala/playroom/dormitorio independiente. Gran baño completo e independiente.
Espectacular barbacoa cerrada con parrillero. Galería techada, jardín con césped natural y gran vegetación con riego automático. Piscina propia elevada. 

Garaje para 3 autos y gran box.
Calefacción por losa radiante a gas central. 
Portería 24 horas y cámaras de seguridad.
"
Apartamento,Pocitos,2024-09-03,-34.912048,-56.146705,460000,650.0,1971.0,A reciclar,Al frente,2.0,229,0,229,4.0,1.0,False,"Excelente planta de 215 m2 más 14m2 de terrazas con vista al mar desde la terraza principal. Entrada con recibo, living y comedor separados de muy amplio y con grandes ventanales. Entrada de servicio, amplia cocina (a reciclar) y se puede incorporar baño social a la planta. Dependencia de servicio completa y lavadero. Estar diario. Cuatro dormitorios (principal en suite) y amplio baño más. Todos los dormitorios son grandes, con placares y entran cama matrimonial. 2 terrazas al contrafrente. Calefaccion central por losa radiante. Garage lugar fijo y 2 bauleras. (CW192955)"
Casa,Barra de Carrasco,2024-04-02,-34.87361365644391,-56.02194131744385,395000,0.0,1970.0,Requiere mantenimiento,Al frente,2.0,142,0,682,3.0,1.0,False,"Excelente propiedad, padrón único, sobre la Rambla en la Barra de Carrasco, sobre 700 mts de terreno. Muy buena calidad de construcción, tradicional ladrillo y tejas, living comedor cocina 3 dorm 2 baños y gran bohardilla para escritorio o playroom. En el nivel tipo subsuelo, consta de garaje más 3 habitaciones.Cuenta con calefacción central, barbacoa con parrillero cerrada, gran jardín al frente y fondo verde. "
Casa,Sayago,2024-03-15,-34.833941233301715,-56.215120533320615,150000,0.0,,A estrenar,No aplica,1.0,54,0,66,2.0,1.0,True,"Barrio Sayago, Luis Giralt esquina Cmno Ariel. Complejo de 9 casas nuevas. IDEAL RENTA O PARA VIVIR ! 
Casa en planta baja, de solida construccion y comodos espacios. 54m2 edificados  mas patio de uso exlusivo de 12m2. Livig comedor con orientacion lateral, super iluminados con cocina semi integrada. En la misma ya estan instalados muebles bajo y sobre mesada. Desde esta se accede por una puerta ventana al patio propio de la casa con parrillero. 2 dormitorios con placard, baño completo.
Las casas equipadas con rejas en todas las aberturas y persianas electricas en las habitaciones. Exelentes terminaciones. Prevision de AA.  Lugar fijo e individual de cochera dentro del predio. 
Consulte por opciones con o sin renta. Zona con todos los servicios y prox a importantes avenidas con locomocion. "
Apartamento,Centro,2024-09-04,-34.90684675933043,-56.1919707850309,127850,96.25,2020.0,A estrenar,Contrafrente,1.0,40,0,0,1.0,0.0,False,"Lo que buscas en un apartamento de un dormitorio para vivir o alquilar en el centro!.Vivienda / oficina.En venta a estrenar!.Frente a la plaza del Entrevero, cerca de todo , a pocas cuadras de la ciudad vieja , a metros de la universidad ORT.Locomoción para distintos puntos.El edificio cuenta con :* Portería 24 hrs* Servicio de lavandería por fichas.* Opcion alquiler de garaje.Podes agendar una visita."
Apartamento,Punta Gorda,2024-06-08,-34.886779955057484,-56.091036179873655,270000,0.0,,Buen estado,No aplica,2.0,76,11,0,2.0,0.0,False,"Ubicado en Punta Gorda, a pasos del Parque Baroffio, su entrada principal por Almirón, permite un rápido acceso a Av. Italia y Rivera.
Compuesto por 3 niveles, con unidades de 1 y 2 dormitorios, apartamentos espaciosos con cocheras individuales y dobles, bauleras y barbacoa de uso común.
FECHA DE ENTREGA Proyectada: Setiembre 2025.
GENERALIDADES 
Video vigilancia y cerca eléctrica, Laundry, Ascensor de última generación, Barbacoa y terraza de uso común en el último nivel. Garajes techados y abiertos. 
APARTAMENTOS 
Living comedor y dormitorios, con pisos vinílicos simil madera, cortinas de enrollar o toldos motorizados, vidrios DVH. Amplios placares en dormitorios.
En cocinas, mesadas en cuarzo, con mueble bajo y sobre mesada, equipadas con horno, anafe y campana. Cerámicas y porcelanatos.
Calefacción individual, por losa radiante eléctrica. Previsión de Aire acondicionado en Living y dormitorios. 
APARTAMENTOS DE 2  DORMITORIOS 
Living comedor amplio con salida a terraza con parrillero. Cocina con terraza de servicio. 2 dormitorios, (principal en suite con vestidor), 2 baños. 
APARTAMENTOS DE 1 DORMITORIO 
Living comedor amplio con salida a amplia terraza,  cocina semi integrada. 1 dormitorio, 1 baño. 
PRECIOS LANZAMIENTO 
1 dormitorio, desde USD 165.000  #Ref. 18BA5
2 dormitorios, desde USD 270.000 #Ref. 18BA6
Cocheras desde USD 18.000.
 GASTOS DE OCUPACIÓN 4% 
Opción financiación durante el proceso de obra:
Seña 5%
Compromiso 25%
A pagar en 14 cuotas 60%
A la ocupacion 10%"
Apartamento,Carrasco Barrios con Seguridad,2024-07-02,-34.8570142,-56.2064547,590000,0.0,2024.0,Buen estado,Al frente,3.0,117,283,0,3.0,2.0,False,"Apartamento de 3 dormitorios con jardín. 116,85 m2 interiores, 20,53 m2 terraza y 261,98 m2 jardín.
Hall recibidor. Living comedor al frente con estufa de alto rendimiento. Cocina semintegrada con barra. Horno, campana y anafe empotrados. Terraza lavadero. Toilette.
Terraza con parrillero. Gran jardín propio al frente.
3 dormitorios (principal en suite con vestidor) y segundo baño para los otros dos dormitorios.
Jardín lateral.

Dos garajes incluidos en el precio, en subsuelo.

Amenities:
- Solárium con piscina climatizada
- Barbacoa
- Gimnasio
- Laundry
- Circuito cerrado con cámaras de seguridad
"
Casa,Prado,2024-06-19,-34.87169418601791,-56.18980584463806,289000,0.0,,Buen estado,No aplica,2.0,110,43,178,3.0,1.0,False,"Casa en venta en el Prado, Millan y Bv Artigas a ESTRENAR !! 
178 m2 totales, con 110 edificados.
Al frente, jardin con cochera.
En planta baja: living-comedor con cocina integrada, terraza de servicio y baño social.
En planta alta: 3 dormitorios y baño. Altillo con salida a azotea con parrillero."
Casa,Prado,2024-06-12,-34.86425149902067,-56.20268849453659,660000,0.0,,Excelente estado,No aplica,2.0,359,0,712,4.0,3.0,False,"Corazón del Prado, 19 de Abril y Lucas Obes.
La vivienda, que se implanta en un terreno de 712 m2 con retiro frontal y entrada lateral, cuenta con  270 m2 edificados, más garaje y depósito. Una construcción del 70, totalmente actualizada en el 90, una propuesta moderna, con espacios amplios y muy iluminados.
Se desarrolla en 2 niveles. PB: amplio living al frente, comedor principal con salida al fondo jardín, cocina con comedor diario, escritorio o dormitorio, con posibilidad de suite. Cocina con comedor diario y estufa a leña, 1 baño social
PA: 3 dormitorios amplios, principal en suite, 2 baños completos. Terraza con vista al fondo.
Entrada lateral techada, garaje amplio con habitación de servicio y kitchenette (posibilidad de barbacoa), fondo enjardinado con parrillero.
Se destaca su calidad constructiva, solida, con buenas terminaciones y con muy buen mantenimiento. Excelente punto, en el corazón del prado, PRONTA PARA ENTRAR.
 "
Apartamento,Prado,2024-04-30,-34.86888620228755,-56.19665084204407,117000,0.0,,Buen estado,No aplica,1.0,45,3,0,1.0,1.0,False,"Lanzamiento !!
En el corazón del Prado, Otorgues y Suarez, a metros de las principales avenidas.
RANDA. un proyecto donde la arquitectura se fusiona con la naturaleza. 
El Proyecto se desarrolla en 4 bloques con 106 apartamentos de tipo: monoambientes, 1 y 2 dormitorios distribuidos en planta baja y tres niveles, todos ellos con terraza. 
Contará con 2 accesos independientes, uno por Otorgués y otro por Arquimedes.
AMENITIES: Barbacoa equipada, Video Vigilancia con control de acceso y cámaras, estacionamientos, Bicicletero, Areas verdes con mas 1800 m2 de parque.
El proyecto contará con los beneficios incluidos en la Ley  Nº18.795- Promoción a la Vivienda de Interés Social   
La primera etapa, serán los bloques C y D.
 
PROMOCIÓN LANZAMIENTO
1 Dormitorio desde USD 117.000 
2 Dormitorios desde USD 157.500 
Cocheras USD 17.000
Gastos de ocupación 4 %"
Casa,Carrasco Barrios con Seguridad,2024-08-28,-34.8864551,-56.0551188,1590000,0.0,2007.0,Sin Definir,No aplica,3.0,350,0,536,4.0,3.0,False,"Espectacular casa ubicada en Manantiales de Carrasco. A metros de la Rambla de Carrasco.
La propiedad se desarrolla en dos plantas:
PB: Hall de entrada. Amplio y luminoso living con estufa a leña, comedor independiente. Toilette. Estar con estufa a leña. Cocina definida, línea blanca completa, horno, microondas, anafe, campana, lavavajilla, secarropa, lavarropa empotrados y heladera doble. Servicio completo.
Jardín con sistema de riego automático. Piscina climatizada. Parrillero techado con pileta y parrilla de acero inoxidable. Entrada doble con dos portones eléctricos en ambos lados de la casa. Cochera con espacio para tres autos techados y dos al aire libre.
PA: 2 dormitorios en suite, principal con vestidor y persianas eléctricas. 2 dormitorios con placares, uno de ellos con terraza al frente. 2 baños completos. Amplia bohardilla con dos ambientes. 

Calefacción:
Equipos de AA en todos los ambientes.
Losa radiante y agua caliente por caldereta a gas. 

Seguridad:
Sistema de alarma última generación con DVR.
Cámaras de seguridad HD interiores y exteriores.
Cerco eléctrico perimetral.
Vigilancia del barrio las 24 hs.
2 cofres de seguridad empotrados.
Portero eléctrico con visión HD en cocina y en planta alta.





"
Apartamento,Cordón,2024-05-30,-34.9051498,-56.1815639,177900,142.575,2025.0,A estrenar,Contrafrente,1.0,72,0,0,2.0,0.0,False,"                                                                                                                                                                                                                                                Apartamento de 2 dormitorios a estrenar en venta en Cordón.Piso 10 al contrafrente con orientación sur.Living comedor con terraza, cocina integrada, 2 dormitorios y 1 baño completo.Terraza Sky con: Co living/ Co working, Espejo de Agua, Solárium, Parrilleros equipados, Plaza verde, Zona chill out, y Laundry.El edificio cuenta con seguridad 24 hs. con sistema de video-monitoreo, apertura de puertas principales con tag, huella o código, cerraduras inteligentes.Cuenta con los beneficios de la Ley 18.795.Garaje opcional desde U$S 18.800, no incluido en el precio.Forma de pago:10% seña30% compromiso60% a la ocupaciónGastos de ocupación 4,5%u1006Masmío GuayabosReferencia: ABU44191 AP***            Honorarios por intermediación: 3% + IVA para operaciones de compra. Un mes de alquiler + IVA para operaciones de alquiler.La información contenida en el presente documento ha sido proporcionada íntegramente por el/los propietarios del inmueble. Arquibrokers Servicios Inmobiliarios no se responsabiliza por las diferencias ni las modificaciones que puedan surgir a partir de este documento.Arquibrokers  Servicios Inmobiliarios"
Apartamento,Cordón,2024-09-04,-34.9008267,-56.1801246,155000,97.5,2017.0,Excelente estado,Al frente,1.0,48,0,0,1.0,1.0,False,"OPORTUNIDAD!  Apartamento de un dormitorio con renta, para la venta con DOS  garajes incluidos en el precio.El ap cuenta con:Gran living , con grandes ventanales ,cocina integrada, con muebles aereos y bajo mesada.Dormitorio con placar y terracita cerrada.Baño completo.El edificio cuenta con : Portería las 24 hrs.Camaras de seguridad exteriores e interiores.Servicio de lavandería por fichas.Muy bajos gastos comunes.Ideal para  inversionistas.VENÍ A VISITARLO.Beg desarrollos inmobiliarios."
Apartamento,Carrasco,2024-07-02,-34.8850061,-56.0556603,399000,0.0,,Buen estado,Al frente,2.0,84,42,0,2.0,1.0,False,"LIV District Carrasco - Bloque I.
Espacioso apartamento de 2 dormitorios. 83,79 m2 internos y 42,45 m2 de terraza.
Living comedor con cocina semi integrada, barra pasaplatos, terraza de servicio. Salida a jardín con terraza semi cubierta y parrillero.
2 dormitorios en suite con placard, principal con vestidor.
Previsión para equipos de AA.
Cochera incluida en el precio.

Amenities:
- Gimnasio con máquinas de última tecnología
- Kids room
- Piscinas
- Wifi en áreas comunes
- Biblioteca con espacios de cowork
- Barbacoas
- Lobby
- Portería con control de acceso

Forma de pago:
5% al boleto de reserva
25% al compromiso de compraventa
60% en cuotas mensuales, iguales y consecutivas durante la obra
10% contra ocupación

*Financia Banco Itaú.
*Los precios no incluyen los gastos de ocupación del 4,5% y gastos inmobiliarios del 3% + IVA.
"
Apartamento,Carrasco,2024-07-02,-34.8850061,-56.0556603,850000,0.0,,Buen estado,No aplica,3.0,150,129,0,3.0,2.0,False,"LIV District Carrasco - Bloque I.
Espacioso apartamento de 3 dormitorios. 149,56 m2 internos y 128,80 m2 de terraza.
Hall de ingreso. Living comedor amplio y luminoso con espectaculares vistas hacia el parque. Estar diario/escritorio/playroom. Toilette. Cocina semi integrada con barra pasaplatos. Terraza de servicio. Salida a gran terraza con parrillero que bordea toda la planta.
3 dormitorios (principal en suite con vestidor), los otros dos dormitorios tienen cada uno su respectivo placard, a su vez comparten un vestidor y baño. 
Previsión para equipos de AA.
2 cocheras incluidas en el precio.

Amenities:
- Gimnasio con máquinas de última tecnología
- Kids room
- Piscinas
- Wifi en áreas comunes
- Biblioteca con espacios de cowork
- Barbacoas
- Lobby
- Portería con control de acceso

Forma de pago:
5% al boleto de reserva
25% al compromiso de compraventa
60% en cuotas mensuales, iguales y consecutivas durante la obra
10% contra ocupación

*Financia Banco Itaú.
*Los precios no incluyen los gastos de ocupación del 4,5% y gastos inmobiliarios del 3% + IVA.
"
